Variable:,pr
Country:,"United Kingdom"
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1921,147.68,23.36,97.81,37.31,61.93,18.22,55.58,110.39,56.26,84.98,78.01,122.62
1922,130.75,113.33,74.03,88.39,56.88,52.22,119.92,102.40,87.29,47.66,64.89,130.08
1923,97.35,160.53,53.19,78.57,81.34,31.83,94.26,129.40,110.45,152.47,119.72,128.45
1924,109.90,39.99,41.45,73.27,123.87,74.67,124.74,116.23,135.26,133.14,82.70,152.12
1925,100.33,142.50,53.50,88.98,115.69,12.17,80.32,87.23,114.62,115.47,70.60,119.70
1926,137.55,103.09,55.03,69.09,79.32,79.49,79.29,82.57,85.84,130.12,168.23,45.18
1927,120.49,78.60,98.63,77.72,52.56,110.87,98.04,137.77,170.52,110.43,118.42,82.30
1928,203.74,101.60,99.90,45.36,44.14,112.78,68.94,109.18,60.54,164.99,139.98,108.38
1929,53.99,41.83,15.84,42.69,70.04,61.34,79.45,109.73,40.81,151.01,187.39,216.42
1930,148.40,27.19,79.44,67.70,58.38,52.79,104.43,141.61,124.07,138.94,147.83,119.64
1931,110.71,100.44,32.58,87.96,100.18,113.63,114.26,102.87,73.44,65.01,162.34,76.98
1932,129.47,10.54,77.85,98.94,110.88,35.22,114.04,58.43,110.85,187.75,85.08,101.49
1933,95.46,112.41,77.94,52.10,60.65,59.32,78.30,57.72,49.25,125.06,63.37,41.53
1934,108.78,19.28,82.44,92.24,62.99,53.01,67.02,102.50,97.50,129.36,63.50,188.26
1935,65.56,122.40,45.58,105.14,33.48,100.51,42.36,75.29,159.08,179.54,157.52,103.69
1936,137.19,79.78,69.94,49.07,42.35,85.82,140.10,51.86,105.67,92.25,110.57,125.75
1937,150.54,146.80,87.55,72.45,72.39,58.41,87.36,67.54,74.92,94.20,49.24,108.69
1938,145.18,56.26,52.63,13.90,85.81,91.52,106.57,87.77,84.86,173.58,159.43,123.75
1939,158.68,91.93,81.36,63.77,35.59,64.45,128.74,70.10,49.91,120.56,173.37,77.96
1940,80.82,74.58,103.75,73.64,46.00,28.88,123.45,37.80,72.08,134.54,198.55,110.00
1941,86.13,110.43,92.84,50.39,64.89,32.10,89.07,132.13,34.97,116.56,112.08,70.98
1942,137.79,52.88,72.77,49.37,97.29,30.92,88.24,109.94,102.63,128.63,45.10,133.32
1943,153.97,79.30,43.83,61.25,92.89,71.66,64.15,114.51,103.08,129.15,85.64,63.30
1944,112.25,54.94,28.11,67.94,61.21,82.10,77.71,85.64,127.12,137.41,174.07,108.61
1945,106.88,112.17,50.87,51.12,100.60,92.91,84.45,72.41,94.18,127.72,26.89,127.25
1946,116.20,96.49,52.96,47.53,66.32,92.04,97.98,136.05,144.90,35.90,166.90,114.08
1947,103.37,51.31,153.75,95.31,79.08,81.82,85.15,13.38,84.29,41.42,126.97,89.11
1948,186.67,78.74,63.60,68.07,65.49,110.50,70.59,136.78,105.41,108.30,76.42,142.36
1949,87.90,73.56,61.30,83.62,67.46,28.81,61.01,85.37,60.67,165.70,129.95,143.60
1950,65.28,144.99,64.39,91.59,51.61,58.07,113.40,136.30,175.96,75.75,145.46,85.56
1951,122.37,113.85,118.56,83.23,69.63,42.93,73.54,137.45,83.89,40.72,207.26,138.87
1952,108.50,37.55,84.39,60.80,66.99,71.70,48.89,115.12,91.88,123.43,97.24,114.87
1953,47.06,59.39,32.32,80.82,68.74,61.98,115.24,95.80,101.86,82.29,115.01,78.65
1954,88.23,96.83,88.71,28.93,93.69,90.99,92.03,121.46,118.85,175.79,184.27,135.40
1955,93.97,79.04,58.95,45.60,96.67,80.49,31.63,33.76,78.61,97.08,65.40,155.00
1956,127.44,43.71,44.83,48.05,39.46,76.58,116.54,161.98,108.37,79.30,51.72,139.80
1957,114.54,102.43,94.98,26.20,51.41,56.21,119.44,123.99,122.34,96.56,70.10,114.61
1958,119.24,124.87,60.37,41.81,91.55,103.16,116.52,114.04,120.66,96.95,57.04,128.59
1959,102.16,25.99,74.50,90.04,32.89,61.54,89.33,41.61,24.50,125.56,148.73,179.29
1960,140.28,94.97,55.70,67.18,48.50,61.11,113.29,122.86,110.78,158.98,156.80,130.09
1961,128.37,97.23,38.96,102.79,44.86,48.53,82.64,107.67,104.68,145.23,80.96,115.45
1962,150.96,66.03,52.88,71.20,72.78,36.45,66.53,136.34,127.68,49.67,82.89,106.01
1963,36.48,35.20,119.00,81.31,69.48,89.46,61.82,120.85,88.76,89.51,187.03,36.63
1964,43.31,38.63,93.17,75.69,70.81,79.08,59.66,88.87,74.30,82.50,80.64,129.62
1965,123.34,22.78,80.28,77.10,70.70,83.55,107.89,87.28,151.96,72.01,111.81,167.50
1966,67.98,132.40,69.73,94.36,81.31,110.14,71.65,107.67,74.34,134.09,104.49,158.16
1967,85.85,111.92,99.31,50.98,132.23,49.51,77.69,86.34,118.63,202.70,93.35,92.94
1968,104.32,58.10,89.77,70.72,91.77,79.27,105.47,67.51,144.91,136.63,81.91,85.50
1969,120.45,76.84,66.26,63.49,119.48,65.49,69.16,78.08,64.43,51.98,151.32,99.17
1970,114.59,108.67,74.81,91.26,39.27,55.68,94.59,95.93,94.76,102.28,185.05,65.29
1971,115.48,58.50,80.71,59.18,58.88,91.31,63.53,111.50,38.09,100.44,110.77,62.59
1972,120.24,86.90,84.12,87.24,85.48,89.45,57.34,48.60,36.40,43.87,123.82,117.59
1973,69.40,64.75,39.92,72.46,88.17,64.01,93.80,79.73,86.10,66.40,90.63,109.99
1974,168.42,110.75,58.46,16.03,51.70,66.47,86.58,94.52,142.52,96.81,142.27,132.90
1975,172.19,40.22,71.23,78.02,44.58,34.10,78.70,63.97,133.40,56.00,90.14,62.77
1976,109.83,59.55,78.50,34.00,84.80,34.32,43.12,25.33,153.14,173.92,98.61,101.62
1977,110.02,146.15,96.64,74.43,56.19,81.32,36.54,100.23,73.87,107.45,140.37,94.71
1978,131.98,93.71,113.39,48.63,41.27,63.44,85.48,79.05,97.43,44.10,108.69,170.16
1979,98.47,55.03,141.34,77.50,110.82,47.47,51.24,108.97,62.52,110.36,130.70,180.98
1980,99.54,104.12,110.78,18.27,30.76,125.97,87.67,105.86,101.84,149.96,121.37,122.74
1981,93.64,67.17,160.30,49.59,90.41,63.46,65.38,44.36,173.84,159.15,116.68,92.10
1982,110.62,70.00,122.85,30.21,56.73,111.23,41.22,107.37,118.20,144.76,165.10,142.83
1983,141.89,49.92,98.59,95.22,110.89,52.27,36.47,41.79,125.70,131.60,50.46,154.36
1984,174.77,78.71,80.22,25.05,48.90,50.74,33.03,57.62,139.84,138.65,189.26,109.79
1985,83.36,35.19,85.86,83.74,75.47,94.81,107.31,145.45,108.69,55.30,103.72,152.82
1986,152.44,19.85,105.45,89.37,112.87,52.37,66.80,120.20,31.70,111.74,144.98,191.31
1987,47.77,74.10,120.40,71.47,55.77,108.36,89.52,90.43,86.90,177.57,88.31,85.57
1988,181.76,84.62,131.97,58.95,60.86,39.99,154.84,111.24,88.09,123.66,67.17,74.59
1989,85.73,137.17,120.35,82.62,33.49,66.12,41.87,95.99,58.53,127.18,58.99,132.23
1990,170.79,198.87,85.24,56.66,38.15,96.64,45.70,68.49,80.62,150.94,82.13,138.77
1991,113.68,78.50,96.75,86.72,21.80,105.66,78.91,39.68,81.86,103.91,131.39,83.08
1992,86.73,81.46,127.44,87.21,59.13,43.21,85.91,157.16,124.04,100.69,164.82,103.16
1993,179.82,26.92,52.31,105.20,103.47,73.66,88.25,62.31,105.46,120.65,80.26,192.29
1994,155.41,100.20,145.24,92.58,51.37,55.14,56.76,82.32,105.99,107.27,114.64,176.52
1995,184.90,141.59,91.13,37.88,61.05,28.89,54.51,16.92,147.02,117.88,107.21,95.39
1996,73.27,103.09,55.16,73.62,63.17,36.33,55.77,81.89,39.27,136.31,152.64,86.90
1997,25.71,154.84,57.17,36.81,96.20,134.30,65.18,85.88,51.52,76.64,137.58,145.14
1998,147.08,54.01,110.38,127.09,44.98,123.82,92.55,69.86,98.87,196.84,121.99,113.67
1999,163.19,75.33,84.69,85.80,74.27,99.05,40.34,97.08,150.82,91.83,101.77,186.11
2000,73.59,115.49,57.29,121.02,86.58,54.69,57.34,86.25,151.73,198.02,191.49,160.77
2001,84.98,113.64,95.55,89.18,46.55,55.88,69.56,108.68,96.34,155.41,81.04,72.05
2002,119.13,156.95,71.52,65.55,95.07,89.50,117.43,87.42,45.25,185.18,191.12,132.46
2003,107.41,47.69,53.26,50.92,93.43,69.40,78.52,27.58,63.13,77.45,122.60,118.86
2004,146.18,61.37,65.76,92.94,44.86,80.66,70.59,155.22,92.63,185.15,72.97,90.13
2005,101.46,72.02,73.08,93.79,73.60,68.31,71.83,77.84,83.09,157.50,102.33,93.45
2006,47.81,67.23,115.72,55.12,115.58,38.37,49.76,90.16,107.04,152.90,137.94,146.64
2007,130.15,118.12,77.27,21.35,111.21,128.67,143.76,87.95,62.48,58.79,108.12,108.96
2008,186.05,59.58,121.55,76.62,49.11,85.92,108.22,142.11,109.04,138.45,103.07,91.95
2009,112.97,72.18,65.24,66.45,73.96,63.44,131.10,111.58,68.83,120.65,224.31,120.74
2010,86.90,91.44,87.45,43.96,53.01,44.65,115.96,93.49,117.56,96.67,126.59,58.59
2011,96.75,113.80,57.90,30.48,82.14,90.17,77.94,106.19,98.02,117.93,83.97,150.22
2012,98.73,49.74,37.92,126.43,63.73,147.52,120.39,109.56,115.72,147.25,139.42,186.44
2013,114.99,66.47,85.26,55.03,86.83,49.28,67.64,71.96,71.91,164.25,93.88,173.17
2014,196.06,162.65,76.03,66.06,104.31,57.39,63.64,139.44,26.64,170.19,152.90,120.31
2015,131.07,69.63,81.49,44.44,108.98,52.31,109.37,111.14,71.14,84.83,165.53,204.34
2016,184.96,105.10,94.42,88.94,64.61,108.18,79.37,73.90,97.67,60.29,111.09,75.87
2017,80.33,95.59,98.95,29.70,62.59,113.56,100.40,106.76,128.46,86.09,112.35,120.07
2018,135.12,66.96,127.48,87.89,53.64,33.36,58.89,80.53,93.05,103.00,128.60,120.95
2019,60.94,70.32,118.68,54.09,66.86,115.01,80.38,118.14,128.81,147.49,151.44,128.15
2020,100.37,194.06,68.13,31.65,27.01,99.27,95.50,124.81,79.38,199.44,90.57,179.86
2021,147.69,100.81,74.80,21.51,126.74,48.56,74.07,67.74,88.35,183.51,69.91,120.48
